171,134,0,0,129,1,1,2,3,4,5,6,65,65,65,65,49,49,33,17,17,1,1,2,3,4,5,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,49,33,17,1,1,2,3,4,5,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,180,89,4,5,134,0,0,0,0,0,0,129,171,
171,134,0,0,129,17,1,1,2,3,4,5,6,88,121,121,89,65,49,33,33,17,1,1,2,3,88,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,65,49,33,17,1,1,2,3,4,104,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,89,5,134,0,0,0,0,0,0,129,171,
171,134,0,0,129,33,17,1,1,2,3,4,5,106,0,0,177,180,89,49,49,33,17,1,2,3,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,89,65,49,33,17,1,1,1,2,3,104,100,74,0,0,0,0,0,0,0,0,97,73,73,73,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,180,122,0,0,0,0,0,0,129,171,
171,134,0,0,177,89,33,17,1,1,2,3,4,104,74,0,0,0,129,65,65,49,33,1,2,88,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,89,65,49,33,17,17,1,1,2,3,4,104,74,0,0,0,0,0,0,0,103,81,82,83,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,171,
171,134,0,0,0,129,49,33,17,1,2,3,4,5,104,74,0,0,177,179,89,1,1,2,3,134,0,0,0,0,97,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,89,65,49,33,33,17,17,1,1,2,3,104,100,74,0,0,0,0,0,103,82,83,84,104,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,171,
171,134,0,0,0,177,89,49,33,1,2,3,4,5,6,134,0,0,0,0,145,17,1,88,121,182,0,0,0,97,5,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,89,65,49,49,33,33,17,1,1,1,2,3,104,100,74,0,0,0,103,82,83,84,85,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,171,
171,134,0,0,0,0,177,89,49,1,2,3,4,5,6,134,0,0,0,0,145,33,17,134,0,0,0,0,97,3,4,104,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,89,65,65,49,49,33,17,17,17,1,1,1,2,104,100,100,100,105,82,83,84,85,118,0,0,0,0,0,0,0,0,0,0,0,0,0,71,74,0,0,0,0,0,0,0,0,0,0,129,171,
171,134,0,0,0,0,0,177,89,1,2,3,4,5,6,134,0,0,0,0,145,49,134,0,0,0,0,0,129,6,2,3,104,5,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,89,81,65,65,1,2,3,4,5,6,1,1,1,1,2,3,81,82,83,84,85,118,0,0,0,0,0,0,0,0,0,0,0,0,0,129,104,100,100,74,0,0,0,0,0,0,0,129,171,
171,134,0,0,0,0,0,0,177,89,2,3,4,5,6,134,0,0,0,0,177,179,182,0,0,0,97,99,105,6,1,1,2,3,104,5,102,0,0,0,0,0,0,0,0,0,0,0,97,1,73,105,5,33,81,1,2,3,4,5,6,6,6,17,1,1,1,81,82,83,84,85,118,0,0,0,0,0,0,0,0,0,0,0,0,0,129,17,1,2,104,100,74,0,0,0,0,0,129,171,
171,134,0,0,0,0,0,0,0,129,2,3,4,5,6,134,0,0,0,0,0,0,0,0,0,0,129,4,5,6,17,1,1,1,1,2,104,100,5,102,0,0,0,0,0,97,72,72,105,36,51,51,17,53,49,37,21,19,20,21,22,22,22,33,17,17,1,81,82,83,84,85,104,74,0,0,0,0,0,0,0,0,0,0,0,0,129,33,1,2,3,4,5,74,0,0,0,0,129,171,
171,134,0,0,0,0,0,0,0,129,2,3,4,5,6,134,0,0,0,0,0,0,0,0,0,0,129,4,5,6,33,17,17,17,1,1,1,1,1,2,72,72,72,72,72,105,49,33,3,52,37,17,34,51,3,19,19,35,36,37,38,38,38,49,33,33,17,17,1,1,1,2,3,4,72,102,0,0,0,0,0,0,0,0,0,0,119,89,2,3,4,5,6,90,0,0,0,0,129,171,
171,134,0,0,0,0,0,0,0,129,2,3,4,5,6,134,0,0,0,0,0,0,0,0,0,0,119,180,89,6,49,33,33,33,17,17,17,17,1,1,1,1,2,3,35,5,20,53,49,34,33,3,33,50,18,53,50,51,52,53,54,54,54,65,49,49,33,33,17,17,1,1,2,3,4,104,102,0,0,0,0,0,0,0,0,0,0,103,2,3,4,5,6,90,0,0,0,0,129,171,
171,134,0,0,0,0,0,0,0,129,18,19,20,21,22,134,0,0,0,0,0,0,0,0,0,0,0,0,57,89,65,49,49,49,33,33,33,33,17,17,17,1,1,2,3,4,20,21,35,1,4,2,5,53,36,2,66,67,68,69,70,70,70,88,89,65,49,49,33,33,17,1,1,2,3,4,104,102,0,0,0,0,0,0,0,0,97,105,3,4,5,6,6,90,0,0,0,0,129,171,
171,134,0,0,0,0,0,0,0,129,34,35,36,37,38,134,0,0,0,0,0,0,0,0,0,0,0,0,0,55,89,65,65,65,49,49,49,49,33,33,33,17,17,1,1,19,50,3,4,51,33,37,88,120,120,120,120,120,120,120,120,120,120,122,177,89,65,65,49,49,33,17,1,1,2,3,4,104,72,72,72,72,72,102,0,97,105,3,4,5,6,6,22,90,0,0,0,0,129,171,
171,134,0,0,0,0,0,0,0,129,50,51,52,53,54,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,121,121,89,65,65,1,2,3,4,5,6,33,17,1,50,17,37,35,36,36,88,182,0,0,0,0,0,0,0,0,0,0,0,0,177,180,89,65,65,49,33,17,1,2,3,4,17,17,18,19,20,21,104,105,6,6,6,6,6,6,22,38,90,0,0,0,0,129,171,
171,134,0,0,0,0,0,0,0,129,66,67,68,69,70,104,100,100,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,121,121,89,2,3,4,5,6,49,33,17,49,4,17,18,36,88,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,179,179,89,49,33,1,1,2,3,33,33,34,35,36,37,38,22,22,22,22,22,22,22,38,88,122,0,0,0,0,129,171,
171,134,0,0,0,0,0,0,0,177,89,83,84,85,86,21,22,22,104,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,2,3,4,5,6,65,49,33,17,17,1,88,121,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,89,49,17,1,2,3,49,49,50,51,52,53,54,38,38,38,38,38,38,38,54,90,0,0,0,0,0,129,171,
171,134,0,0,0,0,0,0,0,0,129,33,34,35,36,37,38,38,38,22,100,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,1,2,3,4,5,6,65,49,33,33,17,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,89,33,1,1,2,65,65,66,67,68,69,70,54,54,54,54,54,54,54,70,90,0,0,0,0,0,129,171,
171,134,0,0,0,0,0,0,0,0,129,49,50,51,52,53,54,54,54,38,49,49,73,73,74,0,0,0,0,0,0,0,0,0,0,0,129,1,2,3,4,5,6,81,65,49,49,33,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,89,17,1,2,81,81,82,83,84,85,86,70,70,70,70,70,70,70,88,122,0,0,0,0,0,129,171,
171,134,0,0,0,0,0,0,0,0,129,65,66,67,68,69,70,70,70,54,65,65,66,67,104,74,0,0,0,0,0,0,0,0,0,0,129,1,1,2,3,4,5,6,88,89,65,88,182,0,0,0,0,0,97,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,33,1,2,3,81,82,83,88,120,121,121,121,121,121,121,121,121,122,0,0,0,0,0,0,129,171,
171,134,0,0,0,0,0,0,0,0,177,121,121,89,84,85,86,86,86,70,81,81,82,83,84,104,72,74,0,0,0,0,0,0,0,0,129,17,1,2,3,4,5,88,182,121,121,122,0,0,0,0,0,97,105,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,89,1,1,2,3,4,5,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,171,
171,134,0,0,0,0,0,0,0,0,0,0,0,119,89,83,84,85,86,86,86,70,70,54,38,22,6,134,0,0,0,0,0,0,0,0,129,33,1,2,3,4,5,134,0,0,0,0,0,0,0,0,0,113,4,104,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,17,1,2,3,4,5,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,171,
171,134,0,0,0,0,0,0,0,0,0,0,0,0,119,121,89,83,84,85,86,86,86,70,54,88,121,122,0,0,0,0,0,0,0,0,129,49,1,2,3,4,5,134,0,0,0,0,0,0,0,0,0,87,3,4,104,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,33,1,2,3,4,5,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,171,
171,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,121,121,121,121,121,121,121,121,122,0,0,0,0,0,0,0,0,0,0,177,180,180,180,180,180,180,182,0,0,0,0,0,0,0,0,0,87,3,4,5,104,74,0,0,0,0,0,0,0,0,0,0,0,0,0,97,99,105,4,5,6,3,4,5,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,171,
171,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1,2,3,4,104,99,99,99,99,99,99,99,99,99,99,99,99,99,105,2,3,4,5,6,3,4,5,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,171,
171,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1,1,2,3,4,1,1,17,17,17,17,17,1,1,1,2,1,17,17,18,19,20,21,22,3,4,5,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,171,
171,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,100,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,17,1,1,1,1,17,17,33,33,33,33,33,17,17,1,1,17,33,33,34,35,36,37,38,19,20,21,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,171,
171,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,100,100,100,100,105,70,104,102,0,0,0,0,0,0,0,97,100,102,0,0,0,0,0,0,0,0,0,0,0,0,87,33,17,17,1,17,33,33,49,49,49,49,49,33,33,17,17,33,49,49,50,51,52,53,54,35,36,37,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,171,
171,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,89,83,84,85,86,86,54,104,102,0,0,0,0,0,0,87,2,3,100,102,0,0,0,0,0,0,0,0,0,0,87,49,33,33,17,33,49,49,65,65,65,65,65,49,49,33,33,49,65,65,66,67,68,88,120,120,120,121,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,171,
171,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,82,83,84,85,86,70,38,134,0,0,0,0,0,97,105,2,3,4,5,100,102,0,0,0,0,0,0,0,0,87,65,49,49,33,49,1,2,3,4,5,6,81,65,65,49,49,65,81,81,82,83,88,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,171,
171,134,0,0,0,0,0,0,0,0,0,97,73,73,73,73,73,102,0,0,0,0,0,177,89,83,84,85,86,86,54,22,102,0,0,0,0,87,2,3,4,5,6,6,134,0,0,0,0,0,0,0,0,177,81,65,65,49,65,1,2,3,4,5,88,121,121,89,65,65,81,81,82,83,88,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,99,99,102,0,0,0,0,129,171,
171,134,0,0,0,0,0,0,0,0,0,129,2,1,2,3,4,134,0,0,0,0,0,0,129,82,83,84,85,86,70,38,104,102,0,0,97,1,2,3,4,5,6,22,134,0,0,0,0,0,0,0,0,0,177,89,81,65,81,1,2,3,4,5,90,0,0,119,121,121,121,121,121,121,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,105,4,5,118,0,0,0,0,129,171,
171,134,0,0,0,0,0,0,0,0,97,105,1,2,3,4,5,134,0,0,0,0,0,0,177,89,83,84,85,86,86,54,22,134,0,0,129,2,3,4,5,6,6,88,122,0,0,0,0,0,0,0,0,0,0,177,180,89,81,1,2,3,4,5,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,105,19,20,21,118,0,0,0,0,129,171,
171,134,0,0,0,0,0,0,0,0,129,1,2,3,4,5,6,134,0,0,0,0,0,0,0,129,82,83,84,85,86,70,38,104,0,97,1,2,3,4,5,6,22,134,0,0,0,0,0,0,0,0,0,0,0,0,0,177,180,89,2,3,4,5,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,105,34,35,36,37,118,0,0,0,0,129,171,
171,134,0,0,0,0,0,0,0,0,129,1,2,3,4,5,6,134,0,0,0,0,0,0,0,177,89,83,84,85,86,86,54,22,100,1,2,3,4,5,6,6,38,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,180,180,180,89,90,0,0,0,0,0,0,97,99,99,99,99,99,99,99,99,99,74,0,0,0,97,99,105,49,50,51,52,53,118,0,0,0,0,129,171,
171,134,0,0,0,0,0,0,0,97,105,1,2,3,4,5,6,134,0,0,0,0,0,0,0,0,129,82,83,84,85,86,70,38,1,2,3,4,5,6,6,22,88,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,56,0,0,0,0,0,0,129,17,17,17,17,1,1,2,3,4,104,74,0,0,129,81,65,65,66,67,68,69,118,0,0,0,0,129,171,
171,134,0,0,0,0,0,0,0,129,1,2,3,4,5,6,22,104,102,0,0,0,0,0,0,0,177,89,83,84,85,86,1,2,3,4,5,6,6,6,22,38,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,33,33,33,33,17,1,1,2,3,4,104,99,74,129,81,81,81,82,88,180,180,182,0,0,0,0,129,171,
171,134,0,0,0,0,0,0,0,129,1,2,3,4,5,6,38,70,104,74,0,0,0,0,0,0,0,129,82,83,84,1,2,3,4,5,6,6,22,22,38,88,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,180,89,49,49,33,17,1,1,2,3,4,5,104,105,82,83,84,85,118,0,0,0,0,0,0,0,129,171,
171,134,0,0,0,0,0,0,0,129,2,3,4,5,6,6,54,86,84,104,74,0,0,0,0,0,0,177,89,83,1,2,3,4,5,6,6,22,38,38,54,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,180,89,49,33,17,17,1,1,2,1,1,81,82,83,84,85,118,0,0,0,0,0,0,0,129,171,
171,134,0,0,0,0,0,0,0,129,2,3,4,5,6,22,70,83,84,85,134,0,0,0,0,0,0,97,105,2,3,4,5,6,6,22,22,38,54,54,88,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,65,49,33,33,17,1,1,17,17,81,82,83,84,85,118,0,0,0,0,0,0,0,129,171,
171,134,0,0,0,0,0,0,0,129,2,3,4,5,6,38,86,83,84,85,134,0,0,0,0,0,0,129,2,3,4,5,6,6,22,38,38,54,70,88,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,89,65,49,49,33,17,17,33,33,81,82,83,84,85,118,0,0,0,0,0,0,0,129,171,
171,134,0,0,0,0,0,0,97,105,3,4,5,6,6,54,82,83,84,85,134,0,0,0,0,0,0,129,2,3,4,5,6,22,38,54,54,70,86,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,100,100,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,180,89,65,49,33,33,49,49,81,82,83,84,85,118,0,0,0,0,0,0,0,129,171,
171,134,0,0,0,0,0,0,129,2,3,4,5,6,22,70,82,83,84,85,134,0,0,0,0,0,97,2,3,4,5,6,6,38,54,70,70,86,22,104,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,100,105,3,4,104,100,100,100,100,74,0,0,0,0,0,0,0,0,0,0,0,0,177,179,89,49,49,65,65,81,34,83,84,85,118,0,0,0,0,0,0,0,129,171,
171,134,0,0,0,0,0,0,129,2,3,4,5,6,38,86,82,83,84,85,134,0,0,0,0,0,129,2,3,4,5,6,22,54,70,86,86,54,38,88,60,0,0,0,0,0,0,0,0,0,0,0,71,100,100,105,2,3,4,5,6,6,22,38,70,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,89,51,17,81,17,19,83,88,180,182,0,0,0,0,0,0,0,129,171,
171,134,0,0,0,0,0,97,105,3,4,5,6,6,54,81,82,83,84,88,122,0,0,0,0,0,129,2,3,4,5,6,38,70,86,86,86,70,88,122,0,0,0,0,0,0,71,100,100,100,100,100,105,2,3,1,2,3,4,5,6,22,38,54,88,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,105,20,2,52,2,88,180,182,0,0,0,0,0,0,0,0,0,129,171,
171,134,0,0,0,0,0,129,2,3,4,5,6,22,88,120,120,120,88,122,0,0,0,0,0,0,129,2,3,4,5,6,54,86,84,85,86,88,122,0,0,0,0,0,0,0,129,6,6,6,6,6,6,6,6,1,2,3,4,5,6,38,54,70,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,18,20,52,50,20,118,0,0,0,0,0,0,0,0,0,0,0,129,171,
171,134,0,0,0,0,97,105,3,4,5,6,6,88,122,0,0,0,0,0,0,0,0,0,0,0,129,2,3,4,5,6,70,82,83,84,85,134,0,0,0,0,0,0,0,0,129,2,3,4,5,6,22,22,22,1,2,3,4,5,6,54,70,88,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,34,49,17,2,20,118,0,0,0,0,0,0,0,0,0,0,0,129,171,
171,134,0,0,0,0,129,2,3,4,5,6,22,134,0,0,0,0,0,0,0,0,0,0,0,0,129,2,3,4,5,6,88,121,89,82,88,122,0,0,0,0,0,0,0,71,105,2,3,4,5,6,38,38,38,1,2,3,4,5,6,70,88,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,105,2,21,37,34,88,182,0,0,0,0,0,0,0,0,0,0,0,129,171,
171,134,0,0,0,0,129,2,3,4,5,6,38,134,0,0,0,0,0,0,0,0,0,0,0,0,129,2,3,4,5,88,182,0,119,180,122,0,0,0,0,0,0,0,0,129,17,18,19,20,21,22,54,54,54,1,2,3,4,5,6,86,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,19,53,1,49,68,90,0,0,0,0,0,0,0,0,0,0,0,0,129,171,
171,134,0,0,0,71,105,3,4,5,6,6,88,122,0,0,0,0,0,0,0,0,0,0,0,0,129,2,3,4,5,134,0,0,0,0,0,0,0,0,0,0,0,0,71,105,33,34,3,53,21,17,5,3,50,50,1,2,3,4,5,6,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,105,21,52,2,52,68,90,0,0,0,0,0,0,0,0,0,0,0,0,129,171,
171,134,0,0,0,129,2,3,4,5,6,22,134,0,0,0,0,0,0,0,0,0,0,0,0,0,129,2,3,4,5,134,0,0,0,0,0,0,0,0,0,0,0,0,129,1,49,18,51,52,53,54,35,2,86,17,1,17,3,4,5,6,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,35,20,2,19,68,68,90,0,0,0,0,0,0,0,0,0,97,100,100,105,171,
171,134,0,0,0,129,2,3,4,5,6,88,122,0,0,0,0,0,0,0,0,0,0,0,0,0,129,2,3,4,5,134,0,0,0,0,0,0,0,0,0,0,0,0,129,17,2,3,67,68,69,51,50,2,49,35,1,33,3,4,5,6,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,2,21,19,19,68,50,90,0,0,0,0,0,0,0,0,0,129,36,4,154,171,
