2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,1,2,2,1,1,1,2,2,1,2,2,1,1,1,2,2,1,2,2,1,1,1,2,2,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,
1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,2,1,1,1,2,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,1,2,1,1,2,2,2,1,2,2,2,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,2,
2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,1,2,1,1,2,1,1,2,2,1,2,2,1,2,2,1,1,2,
2,1,2,2,189,1,2,2,1,2,1,1,2,2,1,1,2,1,2,2,2,2,2,2,1,2,1,1,1,1,1,2,2,1,1,2,2,2,2,1,2,1,2,1,1,1,1,2,1,2,1,2,2,2,1,1,2,1,2,2,1,1,2,2,
1,1,2,1,1,1,2,1,2,2,1,1,1,2,2,2,2,2,1,2,2,2,1,2,1,1,2,2,2,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,1,2,2,2,2,2,1,2,2,2,1,2,1,1,2,2,2,1,1,1,
2,2,1,1,1,1,1,2,1,2,2,1,1,1,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,1,1,2,2,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,2,2,2,2,2,189,1,2,1,2,2,2,2,1,1,
1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,2,2,2,1,1,2,2,2,1,1,2,1,1,2,1,2,1,2,1,2,2,1,1,1,2,2,2,2,2,1,2,2,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,2,
2,2,1,2,2,1,1,1,2,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,1,2,2,2,1,1,2,1,1,2,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,2,2,1,1,1,
1,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,1,2,1,2,1,2,1,1,2,1,1,2,2,1,2,2,1,2,
2,2,2,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,2,1,2,1,2,2,2,2,2,1,2,1,1,2,2,1,1,2,1,2,1,1,1,1,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2,1,2,1,
2,1,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,1,1,2,1,1,2,2,2,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,
2,2,1,1,2,2,1,2,1,1,1,1,1,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2,2,1,1,2,2,1,1,1,1,2,1,2,1,1,2,2,1,1,2,1,2,2,2,2,2,1,2,1,2,1,1,1,2,2,1,2,
1,1,1,2,2,1,2,2,1,1,1,2,2,1,2,1,2,1,2,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2,2,1,1,2,1,1,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,
1,1,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,1,1,2,2,1,1,2,1,2,1,1,1,1,2,2,1,1,2,2,2,2,2,1,2,1,1,1,2,1,1,2,1,2,2,
2,1,1,1,2,2,1,2,2,1,1,1,2,2,1,2,2,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2,2,1,1,2,1,1,2,2,2,1,1,2,1,
2,2,2,2,1,1,2,2,1,1,1,1,1,2,1,2,2,1,1,1,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2,1,2,1,1,1,1,1,2,1,2,2,1,1,2,2,1,2,1,2,2,2,2,2,1,2,1,
2,2,2,2,2,1,1,2,1,1,2,2,2,1,1,1,1,1,2,1,2,1,2,1,2,2,1,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,1,1,2,2,2,1,1,2,1,1,2,1,2,1,1,1,
1,2,1,1,1,1,2,2,1,1,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,2,2,2,1,2,2,1,2,1,1,2,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,2,2,2,1,1,2,2,1,1,1,1,2,2,
2,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,2,2,2,1,1,2,1,2,1,2,1,2,2,1,2,2,1,1,1,2,
2,2,1,2,2,2,1,1,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,1,1,1,2,2,1,2,2,1,1,1,1,2,187,2,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,2,2,2,2,1,
2,2,1,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,189,1,1,2,2,2,1,1,2,
2,1,1,2,118,1,2,1,1,2,2,1,1,2,1,2,1,1,1,1,2,1,2,1,2,2,2,2,1,2,1,2,1,1,1,1,2,1,2,1,2,2,2,2,1,2,1,2,1,1,1,1,2,1,2,1,2,2,2,2,1,2,1,2,
1,1,2,2,134,1,1,2,2,2,1,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,1,2,1,2,1,2,1,1,2,1,2,1,2,1,2,2,1,2,1,2,1,2,1,1,2,1,1,2,2,1,2,2,1,
2,2,1,2,134,1,2,1,1,2,2,1,1,2,1,2,1,1,1,1,2,2,1,1,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,2,2,1,2,1,1,2,2,2,1,2,1,2,1,1,1,1,2,2,1,1,
1,1,2,2,134,1,1,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,2,1,1,1,2,2,1,2,1,2,1,2,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,
1,2,2,2,134,1,2,1,2,2,1,1,2,2,1,2,1,1,2,2,1,1,2,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,1,2,2,2,2,2,1,1,2,2,1,1,1,1,2,2,1,1,2,2,2,2,1,1,2,
2,1,1,1,134,1,2,2,1,2,1,2,2,2,1,1,2,2,2,1,1,1,1,1,2,1,1,2,2,1,2,2,1,2,1,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,2,1,2,1,1,
1,2,2,2,150,1,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,1,2,2,1,1,1,
2,1,2,1,1,2,2,2,1,1,2,1,1,2,2,2,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,1,2,2,1,2,2,1,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,
1,2,1,2,1,1,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,2,1,2,1,2,1,1,1,2,2,1,2,1,1,2,1,1,1,2,1,2,2,2,2,2,1,1,2,2,1,1,1,
1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,2,189,1,2,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,
1,2,1,2,2,1,1,2,2,1,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,2,2,1,1,1,1,
1,2,2,1,2,2,1,1,2,1,1,2,1,2,1,2,1,2,2,1,2,1,2,1,2,1,1,2,2,2,1,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,
2,1,2,1,1,2,2,1,1,2,1,2,2,2,2,2,1,1,1,2,187,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,1,2,1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,
1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2,2,1,1,
2,1,1,2,2,2,1,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,2,1,1,1,2,2,1,2,2,1,1,1,2,2,1,2,2,2,1,2,2,1,
2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,2,
2,2,1,1,1,2,1,1,1,2,2,1,2,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,2,2,2,2,1,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,1,2,1,2,2,2,
2,2,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2,2,1,1,2,1,2,1,2,1,2,2,2,2,2,1,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2
